CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,PCA1,PCA2,Cluster_GMM
C15005,3106.418215,0.636364,0.0,0.0,0.0,2139.745589,0.0,0.0,0.0,0.333333,6,0,10000.0,11508.41333,1296.671661,0.142857,12,1,-8.395062850012259,1.24048953057064,1
C15006,827.393597,0.727273,693.89,0.0,693.89,0.0,0.416667,0.0,0.416667,0.0,0,13,1500.0,1954.590955,700.486647,0.090909,12,2,3.014630051267668,-3.0183731226113935,2
C15007,0.0,0.0,94.5,0.0,94.5,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,0.0,864.2065423050828,0.0,12,2,1.1239079370055869,-8.03484181717604,2
C15008,4361.964176,1.0,0.0,0.0,0.0,288.451529,0.0,0.0,0.0,0.166667,2,0,4500.0,1041.187421,1583.295751,0.0,12,1,-7.3680055517332175,-0.4797668766353862,1
C15009,73.10055,1.0,78.09,0.0,78.09,0.0,0.25,0.0,0.166667,0.0,0,3,4000.0,93.718849,256.977391,0.0,12,2,0.8017811858483093,-5.342904963086418,2
C15010,7.047482,0.545455,321.07,321.07,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,3000.0,285.785253,52.529089,0.0,12,3,2.4646884121233708,-2.395639460241741,3
C15011,353.895121,1.0,2073.54,2073.54,0.0,175.826711,0.75,0.75,0.0,0.25,4,35,700.0,1633.858307,156.422554,0.333333,12,0,1.0673786926391395,4.382899223990803,0
C15012,5911.506531,0.9,0.0,0.0,0.0,7098.892954,0.0,0.0,0.0,0.3,13,0,8000.0,1156.310659,1880.717414,0.0,10,1,-9.289489847417196,1.8034393328980016,1
C15013,8.523984,0.363636,130.32,0.0,130.32,0.0,0.166667,0.0,0.083333,0.0,0,2,1500.0,64.34569,100.347627,0.0,12,2,1.450402185230078,-6.438575551524029,2
C15014,3096.831684,1.0,4492.85,1076.95,3415.9,0.0,1.0,1.0,1.0,0.0,0,40,10000.0,3853.65899,708.700191,0.0,12,5,7.641668302302211,2.4349199442923144,5
C15015,2468.506177,1.0,0.0,0.0,0.0,648.808629,0.0,0.0,0.0,0.25,4,0,2500.0,601.740186,1085.79506,0.0,12,1,-7.815730860369335,-0.41497026126046244,1
C15016,1341.000157,1.0,1355.77,1220.45,135.32,929.959753,0.916667,0.666667,0.5,0.083333,1,24,4000.0,553.207757,351.43166,0.0,12,4,1.8202073015369402,5.23541039048253,4
C15017,169.343874,0.818182,1553.8,1553.8,0.0,0.0,0.5,0.5,0.0,0.0,0,8,16500.0,1921.042991,125.895667,0.8,12,3,3.5721417509266713,0.8095875763383695,3
C15018,18.112481,0.636364,206.69,0.0,206.69,0.0,0.416667,0.0,0.416667,0.0,0,5,2000.0,259.021737,95.4525,0.3,12,2,2.0651644406132696,-5.654685694590123,2
C15019,287.493279,0.222222,1709.0,1709.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,2283.333333,5120.550705,259.56173,0.0,9,3,3.1849402433589473,1.1005268202904475,3
C15020,38.013028,1.0,469.62,0.0,469.62,0.0,0.833333,0.0,0.833333,0.0,0,12,4000.0,744.854844,68.98672,0.4,12,2,3.057046574077117,-4.861083438028609,2
C15021,8.570991,0.272727,149.55,149.55,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,447.377119,97.176376,0.0,12,3,1.285506661181942,-2.8920584076866733,3
C15022,7.20735,0.545455,152.02,0.0,152.02,0.0,0.583333,0.0,0.5,0.0,0,7,1000.0,219.445915,99.133361,0.5,12,2,1.9106287943763665,-6.130861369823894,2
C15023,15.667283,1.0,147.48,0.0,147.48,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,137.105608,124.544483,0.416667,12,2,1.934808811555743,-5.763666155090283,2
C15025,955.159037,1.0,440.57,45.65,394.92,0.0,0.666667,0.083333,0.666667,0.0,0,13,1000.0,684.090131,591.385845,0.0,12,5,3.9812172725880464,-1.119081402466577,5
C15026,827.255067,1.0,281.97,0.0,281.97,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,298.808637,232.286208,0.0,12,2,1.9224004703361723,-3.937446876964934,2
C15027,2472.017517,1.0,2317.89,1716.02,601.87,0.0,1.0,0.583333,0.75,0.0,0,55,5500.0,647.118596,769.790351,0.0,12,5,6.7083968397879215,2.068217750086548,5
C15028,22.322215,0.363636,448.0,190.0,258.0,0.0,0.333333,0.083333,0.25,0.0,0,5,3000.0,1262.320878,132.889435,1.0,12,5,4.637824693032904,-1.901612821410943,5
C15029,1764.083164,1.0,329.47,0.0,329.47,58.536178,1.0,0.0,1.0,0.166667,2,22,1800.0,789.269658,798.373689,0.0,12,2,0.01406277852920823,-0.4914870134721401,4
C15030,23.651198,0.454545,250.0,0.0,250.0,0.0,0.416667,0.0,0.333333,0.0,0,5,1200.0,475.347623,173.942309,1.0,12,2,2.208988580052674,-5.328725630554359,2
C15031,1886.811282,1.0,146.73,146.73,0.0,3249.377014,0.166667,0.166667,0.0,0.416667,10,2,3000.0,2817.269516,523.086888,0.083333,12,0,-3.8000226157944237,4.905399386747499,0
C15032,232.140345,0.818182,552.66,76.0,476.66,76.633316,1.0,0.166667,1.0,0.083333,2,20,500.0,1123.972876,332.553992,0.090909,12,4,2.2250604069271613,1.2795567591841266,4
C15033,17.092052,0.454545,1160.0,0.0,1160.0,0.0,1.0,0.0,1.0,0.0,0,29,7000.0,1587.607855,78.175369,0.4,12,2,4.24940766288242,-4.6616590970283776,2
C15034,4746.953711,0.909091,0.0,0.0,0.0,939.38774,0.0,0.0,0.0,0.454545,10,0,11000.0,1257.708437,1029.681413,0.0,11,1,-8.129899787520083,0.4839998437534714,1
C15035,30.969957,0.666667,319.67,319.67,0.0,0.0,0.666667,0.666667,0.0,0.0,0,5,7500.0,103.198108,55.782805,0.0,6,3,2.1237956601249914,-2.0523696847781743,3
C15036,201.463595,1.0,2148.34,638.34,1510.0,0.0,1.0,1.0,0.166667,0.0,0,32,5000.0,1951.521978,147.236428,1.0,12,5,6.947379862547766,0.3629873917629922,5
C15037,322.411152,1.0,1506.92,813.02,693.9,0.0,1.0,1.0,0.583333,0.0,0,33,2500.0,1567.278435,167.076537,0.0,12,5,6.440960193345317,0.5450178772531302,5
C15038,1129.185643,1.0,0.0,0.0,0.0,1385.126221,0.0,0.0,0.0,0.25,3,0,1500.0,1275.071841,293.203915,0.0,12,1,-8.02437619078093,-0.42920248238313086,1
C15039,99.643727,1.0,677.68,655.68,22.0,0.0,1.0,1.0,0.083333,0.0,0,14,3000.0,809.678399,148.487769,0.272727,12,3,4.3197428087360334,-0.4098428725730834,5
C15040,651.394216,1.0,2529.64,1014.32,1515.32,0.0,1.0,0.916667,1.0,0.0,0,83,7500.0,2334.314811,200.435964,0.0,12,5,7.32043127557122,1.3724631336818227,5
C15041,1409.256223,0.9,4569.65,1748.94,2820.71,3883.517967,0.7,0.6,0.6,0.4,5,24,30000.0,5772.813158,472.103929,0.0,10,4,3.1432831535330683,7.441046307807708,4
C15042,194.927,0.909091,2061.48,1613.06,448.42,0.0,0.833333,0.5,0.5,0.0,0,23,8500.0,1937.914753,144.660755,0.636364,12,5,6.679622938510148,0.9043806878870146,5
C15043,6758.987905,1.0,198.96,26.6,172.36,7019.083751,0.5,0.083333,0.416667,0.083333,13,7,11000.0,2337.875284,3171.185979,0.0,12,4,-2.3792368998266795,5.3638361017709055,4
C15044,2332.496766,1.0,0.0,0.0,0.0,1848.691278,0.0,0.0,0.0,0.083333,1,0,9700.0,803.519921,548.26632,0.0,12,1,-8.17085049201371,0.0872121806449524,1
C15045,1860.469601,1.0,0.0,0.0,0.0,303.822585,0.0,0.0,0.0,0.166667,2,0,4000.0,560.883507,436.589785,0.0,12,1,-7.266539260332507,-1.1630486099097244,1
C15046,920.529926,0.857143,462.33,462.33,0.0,1065.754951,0.571429,0.571429,0.0,0.285714,3,11,1200.0,514.839542,318.922693,0.0,7,0,-1.662634140573212,4.334733044771555,0
C15047,3347.700395,1.0,5967.42,5016.08,951.34,0.0,1.0,1.0,1.0,0.0,0,73,11500.0,3012.483841,811.061687,0.0,12,5,7.937015317689198,3.4847557894316648,5
C15048,947.70851,1.0,483.4,483.4,0.0,1288.83283,0.083333,0.083333,0.0,0.166667,2,1,2000.0,394.907752,280.049702,0.0,12,0,-2.121833583718585,4.216084453813892,0
C15049,574.032791,1.0,1606.51,0.0,1606.51,0.0,1.0,0.0,1.0,0.0,0,98,1000.0,1844.561564,449.515886,0.083333,12,2,4.36849392155767,-2.918468484883179,2
C15050,3067.274152,1.0,0.0,0.0,0.0,591.246114,0.0,0.0,0.0,0.083333,1,0,3500.0,692.136868,877.674613,0.0,12,1,-7.644585077498064,-0.49744297358797773,1
C15051,768.881695,0.727273,408.59,408.59,0.0,0.0,0.25,0.25,0.0,0.0,0,7,2500.0,2095.952073,250.856639,0.125,12,3,2.080413927972213,0.29284350643831303,3
C15052,1190.884428,0.857143,0.0,0.0,0.0,1817.843113,0.0,0.0,0.0,0.285714,2,0,2000.0,290.690807,251.393985,0.0,7,1,-8.175602643171459,-0.6395836429979056,1
C15054,1710.119356,1.0,1697.15,122.9,1574.25,0.0,0.916667,0.166667,0.916667,0.0,0,37,7500.0,1161.146904,390.404693,0.0,12,5,5.951757664985969,0.30531441732048314,5
C15055,229.878735,0.272727,0.0,0.0,0.0,928.309409,0.0,0.0,0.0,0.090909,1,0,3000.0,101.7826,203.285024,0.0,11,1,-7.611913488157002,-1.9973416511258435,1
C15056,4766.360515,1.0,2894.04,2583.82,310.22,1386.851165,1.0,1.0,0.416667,0.166667,2,34,20000.0,1302.79339,1245.948419,0.0,12,4,2.562706720851354,7.228334063613341,4
C15057,3007.664861,1.0,534.26,365.51,168.75,0.0,0.833333,0.583333,0.75,0.0,0,21,16000.0,3007.94197,807.008705,0.0,12,5,4.59479201866613,1.3107770063829012,5
C15058,1871.597836,1.0,3220.25,208.49,3011.76,2367.006699,0.833333,0.166667,0.75,0.416667,15,28,5500.0,448.564207,559.391166,0.0,12,4,2.1732381006041974,5.404344108814582,4
C15059,1455.745146,1.0,266.0,266.0,0.0,168.514165,0.222222,0.222222,0.0,0.222222,2,4,1500.0,284.966485,302.737808,0.0,9,0,-1.4395509978444727,2.7693781649150804,0
C15060,1986.558317,1.0,0.0,0.0,0.0,872.861808,0.0,0.0,0.0,0.166667,4,0,6500.0,653.211583,587.112789,0.0,12,1,-7.897550357902742,-0.3312108586121365,1
C15061,36.174755,1.0,315.0,0.0,315.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,294.181491,166.626282,0.0,12,2,2.5750650243158955,-5.155812877846354,2
C15062,129.836526,0.909091,1433.99,743.99,690.0,0.0,0.909091,0.454545,0.636364,0.0,0,19,4000.0,1363.134203,141.64886,0.875,11,5,6.359241562021285,0.025954958094168035,5
C15063,206.978089,1.0,0.0,0.0,0.0,500.665069,0.0,0.0,0.0,0.090909,2,0,3000.0,936.856845,163.934517,0.090909,11,1,-7.240406409725155,-1.844510399610142,1
C15064,1192.594159,1.0,1324.82,1000.12,324.7,914.684674,0.666667,0.5,0.416667,0.333333,4,17,6000.0,610.477936,361.259813,0.0,12,4,1.9377679929911693,5.217506097689343,4
C15065,50.564486,0.909091,84.0,84.0,0.0,259.105418,0.083333,0.083333,0.0,0.083333,2,2,2000.0,474.054081,222.202924,0.3,12,0,-2.454151849020529,0.762218145228406,0
C15067,62.104602,0.636364,377.62,0.0,377.62,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,548.900318,99.168927,0.181818,12,2,2.5947253907730197,-4.828737213700335,2
C15068,56.945201,0.454545,328.1,328.1,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,6500.0,437.845434,117.947254,0.0,12,3,2.0313282041664245,-1.3821246087268744,3
C15069,8.421315,0.272727,60.0,60.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,250.155585,122.06814,0.0,12,3,0.4304121643729544,-3.7057904575500746,3
C15070,15.810927,0.363636,246.29,246.29,0.0,0.0,0.181818,0.181818,0.0,0.0,0,4,500.0,149.886496,23.3231,0.0,11,3,1.8930131290421945,-2.8627221430399015,3
C15071,44.613002,0.363636,281.7,281.7,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,401.455848,75.081916,0.0,12,3,1.813963875570952,-1.7376212839006708,3
C15073,2342.724406,0.909091,0.0,0.0,0.0,4697.170219,0.0,0.0,0.0,0.333333,7,0,8000.0,6049.990217,517.090852,0.090909,12,1,-8.779717505743278,1.274004244183379,1
C15074,3164.714813,1.0,839.65,815.65,24.0,96.764357,0.5,0.416667,0.083333,0.083333,1,7,4000.0,740.325412,1010.532573,0.0,12,0,1.4203950899813806,4.119481501051888,4
C15075,2068.865586,1.0,0.0,0.0,0.0,1285.834671,0.0,0.0,0.0,0.166667,2,0,2500.0,607.215424,496.404113,0.0,12,1,-8.050858720933608,-0.3085303591359825,1
C15076,0.0,0.0,265.76,0.0,265.76,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,288.141157,14.094123,0.0,12,2,2.8874888288844085,-7.045704658876771,2
C15077,14.891908,0.818182,59.8,59.8,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,500.0,98.211239,119.964053,0.0,12,3,0.396935651411344,-3.893782851194299,3
C15078,1367.301373,1.0,231.41,0.0,231.41,0.0,1.0,0.0,1.0,0.0,0,16,2500.0,107.242408,257.56864,0.0,6,2,1.925078260596412,-3.8032655270541014,2
C15079,299.82542,1.0,480.0,130.0,350.0,416.566286,1.0,0.142857,0.857143,0.428571,3,8,1000.0,113.970639,100.59858,0.0,7,4,1.0508922751662073,1.9275939242790994,4
C15080,0.0,0.0,0.0,0.0,0.0,253.887233,0.0,0.0,0.0,0.111111,1,0,500.0,2437.932505,864.2065423050828,0.0,9,1,-6.364207244210368,-4.141912718113539,1
C15081,1176.088299,1.0,0.0,0.0,0.0,1106.360593,0.0,0.0,0.0,0.166667,4,0,1200.0,27.832777,7751.321328,0.0,12,1,-8.235997863088478,-0.8597090798069988,1
C15082,1164.125671,1.0,0.0,0.0,0.0,3087.004701,0.0,0.0,0.0,0.25,5,0,3500.0,244.853194,748.670976,0.0,12,1,-8.591910186801904,-0.046388754075721295,1
C15083,25.499945,0.727273,62.53,62.53,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,1637.518241,110.864194,0.090909,12,3,0.408531873751238,-2.948893070084333,3
C15084,3646.30636,1.0,594.88,133.9,460.98,3281.891728,0.416667,0.166667,0.333333,0.5,15,9,9000.0,732.79341,1135.596349,0.0,12,4,-0.24923033956861396,5.429157977885884,4
C15085,164.583178,0.454545,1489.28,918.48,570.8,0.0,0.333333,0.25,0.25,0.0,0,8,3500.0,1858.087268,176.445411,0.0,12,5,6.124683438561139,0.2688487397380026,5
C15086,2980.628942,1.0,1352.52,1352.52,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,782.875155,760.415003,0.0,12,3,2.6378282706963043,1.7506548353966487,3
C15087,3350.186138,1.0,0.0,0.0,0.0,2887.013513,0.0,0.0,0.0,0.5,10,0,4500.0,1161.817205,902.109479,0.0,12,1,-8.69969732276795,0.8563705433576043,1
C15088,1101.8547,1.0,0.0,0.0,0.0,38.930597,0.0,0.0,0.0,0.083333,1,0,2100.0,292.271318,282.262223,0.0,12,1,-6.096267637945823,-2.8733656654752266,1
C15089,468.294595,1.0,4164.14,3215.54,948.6,0.0,1.0,1.0,1.0,0.0,0,53,4000.0,3958.926162,203.066713,1.0,12,5,7.770449066289665,2.042742567475482,5
C15090,63.928065,1.0,183.6,0.0,183.6,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,141.055898,171.950243,0.0,12,2,1.9742036141418584,-5.166135728336565,2
C15091,906.613422,0.888889,0.0,0.0,0.0,2222.768202,0.0,0.0,0.0,0.666667,11,0,3000.0,1450.04403,229.914965,0.142857,9,1,-8.370829382985452,-0.022139955213170026,1
C15092,798.693995,1.0,0.0,0.0,0.0,1865.808018,0.0,0.0,0.0,0.666667,11,0,3000.0,180.865117,301.842645,0.0,12,1,-8.351287304557694,-0.6034434442374632,1
C15093,3.750633,0.181818,159.6,0.0,159.6,879.373487,0.166667,0.0,0.083333,0.083333,2,2,4500.0,966.963956,14.83825,0.0,12,2,-1.80472138035484,-2.253245868066678,4
C15094,1281.842665,1.0,0.0,0.0,0.0,371.667107,0.0,0.0,0.0,0.333333,4,0,1500.0,576.243687,407.81451,0.0,12,1,-7.417507582878225,-1.2136719113788228,1
C15095,863.130387,1.0,37.3,37.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1000.0,164.343581,176.441403,0.0,12,3,-0.42804815333028,-2.3952748745863204,3
C15096,50.302615,0.636364,0.0,0.0,0.0,575.797773,0.0,0.0,0.0,0.166667,2,0,500.0,511.341658,186.033645,0.0,12,1,-7.232001430793903,-2.61942522042677,1
C15097,33.817964,0.909091,232.45,0.0,232.45,0.0,0.833333,0.0,0.833333,0.0,0,10,1800.0,243.407128,141.988053,0.363636,12,2,2.257040693409219,-5.282256560309057,2
C15098,559.917793,1.0,4760.11,2907.18,1852.93,19.930337,1.0,1.0,1.0,0.083333,1,85,4000.0,3632.719723,239.701062,0.181818,12,5,6.472878371972451,3.967729103586729,4
C15099,2671.979402,1.0,1469.66,1427.43,42.23,2150.272488,0.666667,0.583333,0.166667,0.25,19,43,3000.0,4047.049777,1682.737989,0.0,12,4,0.6934703702552376,7.228522968941002,4
C15100,814.781581,1.0,832.7,832.7,0.0,757.375098,0.666667,0.666667,0.0,0.333333,7,19,4000.0,265.237605,226.573606,0.0,12,0,-0.8809481438520859,4.632869251182193,0
C15101,1184.434511,0.818182,99.8,99.8,0.0,3445.51955,0.083333,0.083333,0.0,0.583333,48,2,3000.0,3497.925485,512.876256,0.111111,12,0,-4.328069206269059,4.719223411305519,0
C15102,3.198999,0.090909,45.87,0.0,45.87,0.0,0.083333,0.0,0.083333,0.0,0,1,3000.0,89.700598,14.369082,0.0,12,2,0.550484416025466,-7.201418590956292,2
C15103,33.267171,0.909091,341.45,0.0,341.45,0.0,0.833333,0.0,0.833333,0.0,0,17,5000.0,361.47312,156.23979,0.9,12,2,2.779701697669485,-4.963473614212562,2
C15104,261.462528,1.0,2893.57,1690.63,1202.94,0.0,1.0,1.0,1.0,0.0,0,71,10000.0,2567.609796,182.974604,1.0,12,5,7.568534862574934,1.343777387613665,5
C15105,2659.411879,1.0,177.62,177.62,0.0,1831.115496,0.166667,0.166667,0.0,0.583333,19,4,4000.0,577.131439,624.924987,0.0,12,0,-3.3783754450394765,4.711974936881784,0
C15106,8.077527,0.545455,125.0,0.0,125.0,0.0,0.545455,0.0,0.454545,0.0,0,6,1500.0,155.940858,97.910986,0.714286,11,2,1.675330262279589,-6.1882383993517625,2
C15107,115.937936,0.272727,0.0,0.0,0.0,1529.395551,0.0,0.0,0.0,0.083333,4,0,1800.0,109.424145,229.044312,0.0,12,1,-7.938074044947275,-1.8592397226890913,1
C15108,69.37782,0.545455,588.02,71.3,516.72,0.0,0.333333,0.083333,0.333333,0.0,0,5,7000.0,1596.674994,241.434175,0.4,12,5,4.590242680000135,-1.7314288906564155,5
C15109,61.588389,0.818182,250.0,39.0,211.0,0.0,0.666667,0.083333,0.666667,0.0,0,12,1000.0,282.556704,149.753219,0.111111,12,2,3.6474877573268323,-2.8724241506927974,5
C15110,2.081357,0.181818,26.49,26.49,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,78.573329,42.09528,0.0,12,3,-0.16853718181901778,-5.221620638215657,3
C15111,3092.189629,1.0,60.82,0.0,60.82,2361.473149,0.25,0.0,0.166667,0.5,17,3,3500.0,856.196277,889.485238,0.0,12,4,-4.303482336745165,1.6822920052415107,4
C15112,564.325877,1.0,0.0,0.0,0.0,36.998782,0.0,0.0,0.0,0.083333,1,0,600.0,239.847051,336.627401,0.0,12,1,-6.039650220146104,-3.3053971719282034,1
C15113,10.684577,0.181818,300.0,0.0,300.0,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,368.807294,864.2065423050828,0.0,12,2,2.28387312421016,-5.312265825850524,2
C15114,2067.148279,1.0,792.68,441.9,350.78,446.493825,0.583333,0.25,0.5,0.333333,7,21,3500.0,697.332323,611.827896,0.0,12,4,1.6548441631234807,4.599688063437728,4
C15115,966.732798,1.0,1093.0,1093.0,0.0,247.199642,0.333333,0.333333,0.0,0.166667,2,7,7500.0,1226.547045,218.206833,0.0,12,0,-0.09142562275372912,4.43668765791546,0
C15116,4099.755913,1.0,0.0,0.0,0.0,4933.666708,0.0,0.0,0.0,0.75,14,0,12000.0,3005.016513,929.740389,0.0,12,1,-8.99803645977794,1.6086220492734764,1
C15117,1507.001995,1.0,209.1,209.1,0.0,0.0,0.25,0.25,0.0,0.0,0,4,1800.0,443.628394,417.620633,0.0,12,3,1.202218149532567,-0.3189071497335565,3
C15118,2220.864979,1.0,2884.42,1327.83,1556.59,0.0,0.75,0.583333,0.666667,0.0,0,46,4500.0,1355.527973,555.596549,0.0,12,5,7.1481406450719,1.987162416684031,5
C15121,92.325796,1.0,371.16,0.0,371.16,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,205.804949,170.367631,0.166667,12,2,2.641122993024669,-4.764237477795703,2
C15122,3583.515054,1.0,5683.71,219.98,5463.73,0.0,1.0,0.166667,1.0,0.0,0,110,3000.0,4752.379612,8296.912755,0.0,12,5,7.427452019604624,2.0439018488193774,5
C15123,3343.299372,1.0,790.8,0.0,790.8,5001.962631,1.0,0.0,1.0,0.333333,4,17,5000.0,1325.639966,848.308643,0.0,12,4,-1.635025825303811,2.7401132282567584,4
C15124,2133.901379,1.0,303.03,9.03,294.0,0.0,1.0,0.083333,1.0,0.0,0,13,3000.0,1512.770602,615.208288,0.0,12,2,3.0325977933250954,-1.47277299887776,5
C15125,217.993205,1.0,2435.21,1681.89,753.32,0.0,1.0,1.0,0.666667,0.0,0,30,7500.0,2024.009974,193.289032,1.0,12,5,7.065317383859114,1.0809909017581383,5
C15126,50.803778,0.25,0.0,0.0,0.0,892.941422,0.0,0.0,0.0,0.125,2,0,1500.0,1272.269385,28.024972,0.333333,8,1,-7.316520521908725,-2.3741646785617228,1
C15127,319.037744,0.818182,1262.28,1262.28,0.0,0.0,0.25,0.25,0.0,0.0,0,6,10500.0,1350.541585,218.810614,0.125,12,3,3.191043568208083,0.8403514588628607,3
C15128,100.208311,0.909091,0.0,0.0,0.0,182.143966,0.0,0.0,0.0,0.090909,1,0,3000.0,175.911508,145.244181,0.0,11,1,-6.632990521044051,-3.1753819228282705,1
C15129,7.168805,0.272727,88.04,88.04,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,553.411253,85.677168,0.0,12,3,0.8114572158528954,-3.462874869483528,3
C15130,1747.876077,1.0,0.0,0.0,0.0,2774.385866,0.0,0.0,0.0,0.25,7,0,3000.0,495.398338,379.91166,0.0,12,1,-8.559947386520705,0.1388732378059192,1
C15131,519.444307,1.0,525.0,0.0,525.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1500.456687,806.258492,0.083333,12,2,2.7780683541017392,-3.3437750485972595,2
C15132,4320.267209,1.0,117.23,117.23,0.0,2746.430467,0.083333,0.083333,0.0,0.333333,6,1,8000.0,1200.321938,1017.299239,0.0,12,0,-4.086123860177555,4.857064388455573,0
C15133,2811.486863,1.0,692.52,692.52,0.0,637.084199,1.0,1.0,0.0,0.25,5,13,3000.0,1848.537683,2532.728316,0.0,12,0,-1.17768667468517,5.6342203322285815,0
C15134,125.793836,1.0,630.0,0.0,630.0,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,373.891965,166.265696,0.2,12,2,3.1320471611527347,-4.461882352138829,2
C15135,3798.323722,1.0,0.0,0.0,0.0,182.513182,0.0,0.0,0.0,0.166667,2,0,4000.0,916.384302,1193.658503,0.0,12,1,-7.105350845499673,-0.8810768283634545,1
C15136,4274.488095,1.0,0.0,0.0,0.0,12527.49129,0.0,0.0,0.0,0.583333,17,0,10500.0,9836.835644,1115.092967,0.083333,12,1,-9.486419416649678,2.469481276659378,1
C15137,900.557796,1.0,1865.55,1865.55,0.0,583.31815,0.583333,0.583333,0.0,0.25,7,20,3000.0,676.956491,232.309851,0.090909,12,0,0.02195596503004893,5.368619318274808,0
C15138,858.857651,1.0,1013.61,631.13,382.48,0.0,0.5,0.25,0.416667,0.0,0,13,2500.0,739.761292,257.745004,0.0,12,5,5.48435052243255,0.5103019909754973,5
C15139,6537.852206,0.909091,2598.51,2422.55,175.96,0.0,0.272727,0.090909,0.272727,0.0,0,26,16000.0,2209.410409,1385.561503,0.0,11,5,6.0767257791060185,3.1029415580333097,5
C15140,1793.970596,1.0,1004.9,1004.9,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,2500.0,2697.139893,466.169801,0.0,12,3,2.8840600544491046,1.5664524935308979,3
C15141,3215.903805,1.0,745.48,0.0,745.48,0.0,1.0,0.0,1.0,0.0,0,35,2500.0,0.0,864.2065423050828,0.0,12,2,2.9306491502184073,-4.019005029935626,2
C15142,1893.704851,1.0,4124.81,3035.9,1088.91,0.0,1.0,0.75,1.0,0.0,0,72,6500.0,3235.222635,415.452888,0.0,12,5,7.684738300906073,2.723608902548275,5
C15143,7.50839,0.181818,95.0,95.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,547.880399,84.010008,0.0,12,3,0.994802879633423,-3.2580842254945237,3
C15144,1180.178744,1.0,233.35,233.35,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,14000.0,599.388563,336.726753,0.0,12,3,1.4694353046439623,-0.07011472589178602,3
C15145,3232.101217,1.0,495.0,495.0,0.0,4815.406969,0.166667,0.166667,0.0,0.583333,14,2,5500.0,5434.899642,1006.907571,0.083333,12,0,-2.9939204775157515,6.689590238285183,0
C15146,6963.435383,1.0,2951.93,2951.93,0.0,0.0,0.333333,0.333333,0.0,0.0,0,10,8000.0,1069.094662,11142.93224,0.0,12,3,3.5515044763824486,3.3980868886037747,3
C15147,368.330629,1.0,1029.29,1029.29,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,6500.0,1393.630631,170.881343,0.0,12,3,3.0006410900137634,0.6644509829821938,3
C15148,0.0,0.0,66.75,0.0,66.75,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,0.0,864.2065423050828,0.0,12,2,0.8801400789560478,-7.985831426390705,2
C15149,4.421403,0.909091,95.59,22.03,73.56,0.0,1.0,0.083333,1.0,0.0,0,16,4500.0,186.546816,50.283744,0.545455,12,2,2.8635677739220835,-4.493623886731953,5
C15150,41.049799,0.727273,413.31,133.31,280.0,0.0,0.583333,0.083333,0.416667,0.0,0,8,6000.0,475.939508,106.476161,0.625,12,5,4.528570546887997,-2.0350191717564687,5
C15151,3611.316106,1.0,2400.71,1479.24,921.47,1815.313783,1.0,1.0,1.0,0.166667,2,32,11500.0,3911.840079,795.275831,0.0,12,4,2.6673302840309265,7.002760840157082,4
C15152,3214.579198,1.0,0.0,0.0,0.0,2322.566457,0.0,0.0,0.0,0.166667,3,0,4000.0,2232.66712,748.463466,0.0,12,1,-8.413472734205172,0.6615220407334697,1
C15153,339.183041,1.0,139.5,139.5,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1200.0,877.494612,167.323383,0.090909,12,3,0.9971768655170266,-1.3030805313578462,3
